stage_record_id,application_id,stage_id,stage_date,result
5310,1481,1,2025-04-19,Passed
5311,1481,2,2025-04-27,Passed
5312,1481,3,2025-05-03,Passed
5313,1481,4,2025-05-04,Rejected
5314,1482,1,2025-09-01,Passed
5315,1482,2,2025-09-06,Passed
5316,1482,3,2025-09-08,Passed
5317,1482,4,2025-09-12,Passed
5318,1482,5,2025-09-15,Rejected
5319,1483,1,2025-10-12,Passed
5320,1483,2,2025-10-17,Passed
5321,1483,3,2025-10-19,Rejected
5322,1484,1,2025-07-04,Passed
5323,1484,2,2025-07-09,Passed
5324,1484,3,2025-07-14,Passed
5325,1484,4,2025-07-20,Passed
5326,1484,5,2025-07-22,Passed
5327,1484,6,2025-07-26,Rejected
5328,1485,1,2025-03-20,Passed
5329,1485,2,2025-03-24,Rejected
5330,1486,1,2025-12-10,Passed
5331,1486,2,2025-12-15,Passed
5332,1486,3,2025-12-25,Passed
5333,1486,4,2025-12-31,Rejected
5334,1487,1,2025-01-06,Passed
5335,1487,2,2025-01-14,Passed
5336,1487,3,2025-01-20,Rejected
5337,1488,1,2025-01-09,Passed
5338,1488,2,2025-01-12,Rejected
5339,1489,1,2025-09-07,Passed
5340,1489,2,2025-09-10,Rejected
5341,1490,1,2025-03-11,Passed
5342,1490,2,2025-03-18,Passed
5343,1490,3,2025-03-20,Rejected
5344,1491,1,2025-11-25,Passed
5345,1491,2,2025-12-02,Passed
5346,1491,3,2025-12-06,Passed
5347,1491,4,2025-12-11,Passed
5348,1491,5,2025-12-16,Rejected
5349,1492,1,2025-08-22,Passed
5350,1492,2,2025-09-01,Passed
5351,1492,3,2025-09-06,Rejected
5352,1493,1,2025-12-23,Passed
5353,1493,2,2025-12-28,Passed
5354,1493,3,2026-01-03,Rejected
5355,1494,1,2025-04-03,Passed
5356,1494,2,2025-04-13,Passed
5357,1494,3,2025-04-15,Rejected
5358,1495,1,2025-08-06,Passed
5359,1495,2,2025-08-08,Passed
5360,1495,3,2025-08-17,Passed
5361,1495,4,2025-08-21,Rejected
5362,1496,1,2025-08-19,Passed
5363,1496,2,2025-08-23,Passed
5364,1496,3,2025-09-01,Passed
5365,1496,4,2025-09-02,Rejected
5366,1497,1,2025-04-26,Passed
5367,1497,2,2025-04-30,Rejected
5368,1498,1,2025-11-06,Passed
5369,1498,2,2025-11-08,Rejected
5370,1499,1,2025-09-13,Passed
5371,1499,2,2025-09-20,Passed
5372,1499,3,2025-09-26,Passed
5373,1499,4,2025-10-02,Rejected
5374,1500,1,2025-05-02,Passed
5375,1500,2,2025-05-11,Passed
5376,1500,3,2025-05-15,Passed
5377,1500,4,2025-05-17,Rejected
